0	 20	 69.45054945054945
0.01	 20	 69.13308913308913
0.02	 20	 69.37728937728937
0.03	 20	 69.3040293040293
0.04	 20	 69.42612942612942
0.05	 20	 69.4017094017094
0.06	 20	 69.45054945054945
0.07	 20	 69.45054945054945
0.08	 20	 69.18192918192918
0.09	 20	 69.23076923076923
0.1	 20	 69.25518925518925
0.11	 20	 69.35286935286935
0.12	 20	 69.37728937728937
0.13	 20	 69.47496947496947
0.14	 20	 68.27838827838828
0.15	 20	 69.27960927960928
0.16	 20	 69.35286935286935
0.17	 20	 69.37728937728937
0.18	 20	 69.35286935286935
0.19	 20	 69.35286935286935
0.2	 20	 69.13308913308913
0.21	 20	 70.57387057387058
0.22	 20	 69.32844932844932
0.23	 20	 69.3040293040293
0.24	 20	 69.18192918192918
0.25	 20	 68.74236874236874
0.26	 20	 69.18192918192918
0.27	 20	 69.3040293040293
0.28	 20	 69.23076923076923
0.29	 20	 69.2063492063492
0.3	 20	 69.37728937728937
0.31	 20	 69.35286935286935
0.32	 20	 69.45054945054945
0.33	 20	 69.4017094017094
0.34	 20	 69.18192918192918
0.35	 20	 69.18192918192918
0.36	 20	 69.23076923076923
0.37	 20	 69.45054945054945
0.38	 20	 69.42612942612942
0.39	 20	 69.13308913308913
0.4	 20	 69.2063492063492
0.41	 20	 69.35286935286935
0.42	 20	 69.35286935286935
0.43	 20	 69.35286935286935
0.44	 20	 69.64590964590964
0.45	 20	 69.3040293040293
0.46	 20	 69.23076923076923
0.47	 20	 69.35286935286935
0.48	 20	 69.25518925518925
0.49	 20	 69.25518925518925
0.5	 20	 69.27960927960928
0.51	 20	 69.32844932844932
0.52	 20	 69.42612942612942
0.53	 20	 69.3040293040293
0.54	 20	 69.2063492063492
0.55	 20	 69.23076923076923
0.56	 20	 69.08424908424908
0.57	 20	 69.37728937728937
0.58	 20	 69.45054945054945
0.59	 20	 69.35286935286935
0.6	 20	 69.32844932844932
0.61	 20	 69.23076923076923
0.62	 20	 69.35286935286935
0.63	 20	 69.08424908424908
0.64	 20	 69.32844932844932
0.65	 20	 70.25641025641026
0.66	 20	 69.54822954822954
0.67	 20	 69.4017094017094
0.68	 20	 69.37728937728937
0.69	 20	 69.3040293040293
0.7	 20	 69.13308913308913
0.71	 20	 69.37728937728937
0.72	 20	 69.54822954822954
0.73	 20	 69.62148962148962
0.74	 20	 69.05982905982906
0.75	 20	 69.25518925518925
0.76	 20	 68.93772893772893
0.77	 20	 69.62148962148962
0.78	 20	 69.47496947496947
0.79	 20	 69.27960927960928
0.8	 20	 69.18192918192918
0.81	 20	 69.57264957264957
0.82	 20	 69.42612942612942
0.83	 20	 69.3040293040293
0.84	 20	 69.32844932844932
0.85	 20	 69.35286935286935
0.86	 20	 69.52380952380952
0.87	 20	 69.32844932844932
0.88	 20	 69.32844932844932
0.89	 20	 69.23076923076923
0.9	 20	 69.3040293040293
0.91	 20	 69.37728937728937
0.92	 20	 69.62148962148962
0.93	 20	 69.25518925518925
0.94	 20	 68.57142857142857
0.95	 20	 69.32844932844932
0.96	 20	 69.23076923076923
