0	 1.9264020876730725	 0	30
0.01	 2.0013885901026414	 0	30
0.02	 2.076375092532201	 0	30
0.03	 2.151361594961761	 0	30
0.04	 2.2263480973913294	 0	30
0.05	 2.3013345998208887	 0	30
0.06	 2.3763211022504485	 0	30
0.07	 2.4513076046800175	 0	30
0.08	 2.526294107109577	 0	30
0.09	 2.592868471296665	 3.247863247863248	30
0.1	 2.668150601436328	 0	30
0.11	 2.743135417554035	 0	30
0.12	 2.8181219199835947	 0	30
0.13	 2.893108422413164	 0	30
0.14	 2.968094924842723	 0	30
0.15	 3.043081427272292	 0	30
0.16	 3.1180679297018514	 0	30
0.17	 3.1930544321314116	 0	30
0.18	 3.26804093456098	 0	30
0.19	 3.3430274369905395	 0	30
0.2	 3.4180139394200992	 0	30
0.21	 3.484714801926636	 3.199023199023199	30
0.22	 3.5599924865368067	 0	30
0.23	 3.634977328012599	 0	30
0.24	 3.7099638304421587	 0	30
0.25	 3.784950332871718	 0	30
0.26	 3.859936835301287	 0	30
0.27	 3.934923337730847	 0	30
0.28	 4.009909840160406	 0	30
0.29	 4.084769844270536	 0.04884004884004884	30
0.3	 4.159760792229569	 0	30
0.31	 4.234304525183042	 0.17094017094017094	30
0.32	 4.309306586965761	 0	30
0.33	 4.384293000642073	 0	30
0.34	 4.459279503071631	 0	30
0.35	 4.534266005501191	 0	30
0.36	 4.6083037705350005	 0.3663003663003663	30
0.37	 4.683323614435625	 0	30
0.38	 4.7583099266796305	 0	30
0.39	 4.8332964291091995	 0	30
0.4	 4.90828293153876	 0	30
0.41	 4.983269433968319	 0	30
0.42	 5.058255936397887	 0	30
0.43	 5.133242438827448	 0	30
0.44	 5.207533200500118	 0.2686202686202686	30
0.45	 5.282544153341794	 0	30
0.46	 5.353925314198036	 1.3919413919413919	30
0.47	 5.429038514217645	 0	30
0.48	 5.504024293942113	 0	30
0.49	 5.579010796371682	 0	30
0.5	 5.653997298801251	 0	30
0.51	 5.7289838012308	 0	30
0.52	 5.803970303660369	 0	30
0.53	 5.878956806089938	 0	30
0.54	 5.95394330851949	 0	30
0.55	 6.028929810949057	 0	30
0.56	 6.103536818420308	 0.14652014652014653	30
0.57	 6.1785366574383	 0	30
0.58	 6.253523083793649	 0	30
0.59	 6.328509586223198	 0	30
0.6	 6.403496088652767	 0	30
0.61	 6.4784825910823365	 0	30
0.62	 6.553469093511887	 0	30
0.63	 6.628455595941455	 0	30
0.64	 6.703062603412705	 0.14652014652014653	30
0.65	 6.778062442430697	 0	30
0.66	 6.853048868786046	 0	30
0.67	 6.928035371215596	 0	30
0.68	 7.0030218736451655	 0	30
0.69	 7.078008376074734	 0	30
0.7	 7.152994878504284	 0	30
0.71	 7.227981380933853	 0	30
0.72	 7.302967883363421	 0	30
0.73	 7.377954385792972	 0	30
0.74	 7.452434894944791	 0.19536019536019536	30
0.75	 7.5094764181324045	 6.9352869352869355	30
0.76	 7.5850940843151236	 0	30
0.77	 7.655206800600062	 1.8803418803418803	30
0.78	 7.722395061789981	 3.076923076923077	30
0.79	 7.78482107686794	 4.957264957264957	30
0.8	 7.839258481954321	 8.107448107448107	30
0.81	 7.882913044455419	 12.380952380952381	30
0.82	 7.9132931366908235	 17.655677655677657	30
0.83	 7.939913433577063	 19.29181929181929	30
0.84	 7.9518163644951745	 25.03052503052503	30
